Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.3981299487497258
2015,1,1,2,0.3853855351673603
2015,1,1,3,0.2985876245271922
2015,1,1,4,0.2922101294868435
2015,1,1,5,0.38188111923319135
2015,1,1,6,0.41262393136231157
2015,1,1,7,0.42705041312620445
2015,1,1,8,0.43871909763990125
2015,1,1,9,0.4512380792015041
2015,1,1,10,0.46614871792644097
2015,1,1,11,0.47526937150471443
2015,1,1,12,0.48399803641934186
2015,1,1,13,0.470344994551766
2015,1,1,14,0.4583134213701694
2015,1,1,15,0.45701651232811524
2015,1,1,16,0.4602294995194331
2015,1,1,17,0.4655722236359978
2015,1,1,18,0.4694591811695989
2015,1,1,19,0.4708522229881068
2015,1,1,20,0.4679233426447637
2015,1,1,21,0.4672795048824678
2015,1,1,22,0.45984201037221345
2015,1,1,23,0.44921366539865787
2015,1,1,24,0.4416915330967907
2015,1,2,1,0.43190335845806005
2015,1,2,2,0.40627029312069873
2015,1,2,3,0.3264905688530673
2015,1,2,4,0.2555548029195822
2015,1,2,5,0.29635382152351686
2015,1,2,6,0.3770282074279242
2015,1,2,7,0.43100210116243415
2015,1,2,8,0.4583663432145284
2015,1,2,9,0.4626442907175171
2015,1,2,10,0.44057610870913894
2015,1,2,11,0.41681164834405654
2015,1,2,12,0.4289254291080091
2015,1,2,13,0.4423603548237215
2015,1,2,14,0.44880263847687113
2015,1,2,15,0.46228941282029895
2015,1,2,16,0.4753524592201984
2015,1,2,17,0.4822921620440383
2015,1,2,18,0.47993594588454597
2015,1,2,19,0.46916844948932684
2015,1,2,20,0.4589061438859428
2015,1,2,21,0.4502389728781914
2015,1,2,22,0.4517868716050611
2015,1,2,23,0.463670250840962
2015,1,2,24,0.4777538431795802
2015,1,3,1,0.48569313986411417
2015,1,3,2,0.4715472056115605
2015,1,3,3,0.39958500028486954
2015,1,3,4,0.40720528615540097
2015,1,3,5,0.43917004677181143
2015,1,3,6,0.4740757245881268
2015,1,3,7,0.5058293183034882
2015,1,3,8,0.5242784436681333
2015,1,3,9,0.5258250104409077
2015,1,3,10,0.5117254529827884
2015,1,3,11,0.480999965087336
2015,1,3,12,0.47061212004484104
2015,1,3,13,0.48053839057245074
2015,1,3,14,0.4974616370080269
2015,1,3,15,0.519071857408042
2015,1,3,16,0.5315441211717804
2015,1,3,17,0.5317438213923048
2015,1,3,18,0.5218337380438411
2015,1,3,19,0.5105420289442958
2015,1,3,20,0.49700159890127815
2015,1,3,21,0.48524661398371643
2015,1,3,22,0.468503715461982
2015,1,3,23,0.45209809940352824
2015,1,3,24,0.4415038604681441
2015,1,4,1,0.43621363216657866
2015,1,4,2,0.4094715429833147
2015,1,4,3,0.3568193090759137
2015,1,4,4,0.4022826543370969
2015,1,4,5,0.4287772191730342
2015,1,4,6,0.4349210879784431
2015,1,4,7,0.44060697563361545
2015,1,4,8,0.4458598632927506
2015,1,4,9,0.4457954319751724
2015,1,4,10,0.4415219267801996
2015,1,4,11,0.4421057728126639
2015,1,4,12,0.42768837994006786
2015,1,4,13,0.39865100562744615
2015,1,4,14,0.3768001119177401
2015,1,4,15,0.366050856095423
2015,1,4,16,0.3634626819731485
2015,1,4,17,0.3675906842039156
2015,1,4,18,0.37732517345884586
2015,1,4,19,0.38195453020464604
2015,1,4,20,0.3760548455141603
2015,1,4,21,0.3696723252941966
2015,1,4,22,0.3667355872088934
2015,1,4,23,0.36350510294125066
2015,1,4,24,0.3553842436064616
2015,1,5,1,0.34778172092400284
2015,1,5,2,0.3271669938254534
2015,1,5,3,0.3107066287282391
2015,1,5,4,0.30723729501352665
2015,1,5,5,0.3299491979579865
2015,1,5,6,0.35770116015963277
2015,1,5,7,0.38566385253633306
2015,1,5,8,0.3997810218491784
2015,1,5,9,0.40652894460784045
2015,1,5,10,0.4236335773045957
2015,1,5,11,0.4390914906007516
2015,1,5,12,0.42651034390323594
2015,1,5,13,0.4076330582304826
2015,1,5,14,0.38889924464975867
2015,1,5,15,0.38209071187778926
2015,1,5,16,0.37716594457099845
2015,1,5,17,0.3774367385465914
2015,1,5,18,0.3852073931525079
2015,1,5,19,0.3934437081314075
2015,1,5,20,0.3997064126386101
2015,1,5,21,0.4066985632718511
2015,1,5,22,0.4007258014673537
2015,1,5,23,0.3864392394193633
2015,1,5,24,0.3701676415111799
2015,1,6,1,0.3596349874816349
2015,1,6,2,0.33036316040695085
2015,1,6,3,0.2686165757418337
2015,1,6,4,0.226707109049675
2015,1,6,5,0.2566948926623287
2015,1,6,6,0.2801746184386351
2015,1,6,7,0.28600906622611455
2015,1,6,8,0.2810651011558049
2015,1,6,9,0.26712138913834466
2015,1,6,10,0.23662131650703752
2015,1,6,11,0.20179256545022495
2015,1,6,12,0.1733090577530787
2015,1,6,13,0.16654845890952957
2015,1,6,14,0.1703743943928119
2015,1,6,15,0.17626913632114818
2015,1,6,16,0.18019760862682474
2015,1,6,17,0.1793987400129812
2015,1,6,18,0.17916334153529656
2015,1,6,19,0.17828976443841232
2015,1,6,20,0.1809895994544298
2015,1,6,21,0.18669844781378925
2015,1,6,22,0.19197903616449116
2015,1,6,23,0.19787475830041054
2015,1,6,24,0.20459692828876505
2015,1,7,1,0.21253629602451338
2015,1,7,2,0.21065301796143973
2015,1,7,3,0.18358714338850782
2015,1,7,4,0.17743547415528144
2015,1,7,5,0.1676927102880529
2015,1,7,6,0.16222108783458813
2015,1,7,7,0.1648089586573592
2015,1,7,8,0.16609760446776084
2015,1,7,9,0.16685943337363993
2015,1,7,10,0.18018702797770336
2015,1,7,11,0.21981809169226504
2015,1,7,12,0.2484392185420699
2015,1,7,13,0.277402176192598
2015,1,7,14,0.30140647493943307
2015,1,7,15,0.3143007824942993
2015,1,7,16,0.3135005108582255
2015,1,7,17,0.30319034233943265
2015,1,7,18,0.28915023621685076
2015,1,7,19,0.28111397958819984
2015,1,7,20,0.2813151929947055
2015,1,7,21,0.2853533279144702
2015,1,7,22,0.292251446613654
2015,1,7,23,0.2997526506682591
2015,1,7,24,0.306711407687959
2015,1,8,1,0.313622163654035
2015,1,8,2,0.3127443224610617
2015,1,8,3,0.27613973102169603
2015,1,8,4,0.2343640028297255
2015,1,8,5,0.20992819846149816
2015,1,8,6,0.19540067526240443
2015,1,8,7,0.19114154667944824
2015,1,8,8,0.1964546920848356
2015,1,8,9,0.21227443278525754
2015,1,8,10,0.23970957854964062
2015,1,8,11,0.27640675297126505
2015,1,8,12,0.305036197280004
2015,1,8,13,0.32270381342185434
2015,1,8,14,0.3355929356155962
2015,1,8,15,0.3541504484827147
2015,1,8,16,0.382197094527848
2015,1,8,17,0.40940610548444023
2015,1,8,18,0.42740356122305095
2015,1,8,19,0.4412253461712286
2015,1,8,20,0.4502544720745687
2015,1,8,21,0.45465896429988334
2015,1,8,22,0.45531934349342346
2015,1,8,23,0.4572238819257541
2015,1,8,24,0.4567196501755311
2015,1,9,1,0.4555927533772783
2015,1,9,2,0.44289290664676595
2015,1,9,3,0.376415418623899
2015,1,9,4,0.2980713170973606
2015,1,9,5,0.3051594929848063
2015,1,9,6,0.31263367652236856
2015,1,9,7,0.3074721851536204
2015,1,9,8,0.3006842708639683
2015,1,9,9,0.3013592232506078
2015,1,9,10,0.3178194862841548
2015,1,9,11,0.3291970980383492
2015,1,9,12,0.33398166574907107
2015,1,9,13,0.34160209289280913
2015,1,9,14,0.3573598042240791
2015,1,9,15,0.37161568989149435
2015,1,9,16,0.37757248273477034
2015,1,9,17,0.37178019848450294
2015,1,9,18,0.36073491595940715
2015,1,9,19,0.3538032636914272
2015,1,9,20,0.3431806344492984
2015,1,9,21,0.3341216584714761
2015,1,9,22,0.3254097858322914
2015,1,9,23,0.31545991957842134
2015,1,9,24,0.3046101919680585
2015,1,10,1,0.2938604120495403
2015,1,10,2,0.264822981624284
2015,1,10,3,0.19932602737589944
2015,1,10,4,0.12907401309994024
2015,1,10,5,0.11577378199434953
2015,1,10,6,0.127859472732988
2015,1,10,7,0.14708760378388444
2015,1,10,8,0.16846328342186984
2015,1,10,9,0.18355301361359147
2015,1,10,10,0.19175987563904495
2015,1,10,11,0.1798658484603703
2015,1,10,12,0.1665048691530615
2015,1,10,13,0.1552130555477731
2015,1,10,14,0.1558481530190156
2015,1,10,15,0.1657780092257063
2015,1,10,16,0.17777055585078685
2015,1,10,17,0.18870712307336412
2015,1,10,18,0.20282549389232177
2015,1,10,19,0.2156395779601211
2015,1,10,20,0.22497202709968434
2015,1,10,21,0.23885305879764523
2015,1,10,22,0.2515197059274344
2015,1,10,23,0.2516492897936522
2015,1,10,24,0.24522764260905008
2015,1,11,1,0.24004018112617823
2015,1,11,2,0.22835637556099203
2015,1,11,3,0.19146739373533633
2015,1,11,4,0.14812667651131653
2015,1,11,5,0.14716705521088602
