Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.2581330145535905
2015,1,1,2,0.2527265578984269
2015,1,1,3,0.24686586615141046
2015,1,1,4,0.23189489502078175
2015,1,1,5,0.2073415095550072
2015,1,1,6,0.25299179527684396
2015,1,1,7,0.27061171549946644
2015,1,1,8,0.25694857857933917
2015,1,1,9,0.23845175285383308
2015,1,1,10,0.2255149089878041
2015,1,1,11,0.22007783091888145
2015,1,1,12,0.2184458876883457
2015,1,1,13,0.2186767997252158
2015,1,1,14,0.2166926183972852
2015,1,1,15,0.20869791391867595
2015,1,1,16,0.20363546140800784
2015,1,1,17,0.23937030154769504
2015,1,1,18,0.3209206332759797
2015,1,1,19,0.35132891902042657
2015,1,1,20,0.3455649436741709
2015,1,1,21,0.32134617026428813
2015,1,1,22,0.2929965492495446
2015,1,1,23,0.26721241738753077
2015,1,1,24,0.24722339778924401
2015,1,2,1,0.23004388546471127
2015,1,2,2,0.21643929308867818
2015,1,2,3,0.2053352195881212
2015,1,2,4,0.18203349962932291
2015,1,2,5,0.12589228316881967
2015,1,2,6,0.12923205308855773
2015,1,2,7,0.15255577409410953
2015,1,2,8,0.15734137670120857
2015,1,2,9,0.15299044660554084
2015,1,2,10,0.15103372824275735
2015,1,2,11,0.15229738089110445
2015,1,2,12,0.1560341393839022
2015,1,2,13,0.15966836107104554
2015,1,2,14,0.16365258099661628
2015,1,2,15,0.1688061246378472
2015,1,2,16,0.18230995210720444
2015,1,2,17,0.2304755133328233
2015,1,2,18,0.31657401181668093
2015,1,2,19,0.34611676575872447
2015,1,2,20,0.33913440025912744
2015,1,2,21,0.3247626288295113
2015,1,2,22,0.3025402658012487
2015,1,2,23,0.2743572892220144
2015,1,2,24,0.24799790658908513
2015,1,3,1,0.22636753064278078
2015,1,3,2,0.2114160573503909
2015,1,3,3,0.19889262612727496
2015,1,3,4,0.17932044430955246
2015,1,3,5,0.11652526210923145
2015,1,3,6,0.09213715613278856
2015,1,3,7,0.09996946481738703
2015,1,3,8,0.09789800438702488
2015,1,3,9,0.09705835765543952
2015,1,3,10,0.10005438839289708
2015,1,3,11,0.10598722431795986
2015,1,3,12,0.11422602460789312
2015,1,3,13,0.12302726633821037
2015,1,3,14,0.13188923415752765
2015,1,3,15,0.13957495615950766
2015,1,3,16,0.15968629130203182
2015,1,3,17,0.22091196022444454
2015,1,3,18,0.33182497550789863
2015,1,3,19,0.37639342322911923
2015,1,3,20,0.37951699087480645
2015,1,3,21,0.3659614967604848
2015,1,3,22,0.3416900214635002
2015,1,3,23,0.3122390079093526
2015,1,3,24,0.28198463643518573
2015,1,4,1,0.2553124753028406
2015,1,4,2,0.23558133243881957
2015,1,4,3,0.21916601112395415
2015,1,4,4,0.19652641441333016
2015,1,4,5,0.1290737560026603
2015,1,4,6,0.09742198727478447
2015,1,4,7,0.10566326218486903
2015,1,4,8,0.10670080690839874
2015,1,4,9,0.10668518887176809
2015,1,4,10,0.11265107566694775
2015,1,4,11,0.1245726613710942
2015,1,4,12,0.14117010333797722
2015,1,4,13,0.1589174724166711
2015,1,4,14,0.1741408302575587
2015,1,4,15,0.18759496471847553
2015,1,4,16,0.213910913157751
2015,1,4,17,0.28020880042319873
2015,1,4,18,0.38819832547511773
2015,1,4,19,0.41383413298492416
2015,1,4,20,0.40996871670276136
2015,1,4,21,0.3957549386774441
2015,1,4,22,0.37976629633196907
2015,1,4,23,0.36126563839988274
2015,1,4,24,0.34187843333235096
2015,1,5,1,0.324330763525686
2015,1,5,2,0.304498255065197
2015,1,5,3,0.28395560367012324
2015,1,5,4,0.2513748024114261
2015,1,5,5,0.1471814288717822
2015,1,5,6,0.10217079021972812
2015,1,5,7,0.11364989063063462
2015,1,5,8,0.11713360329105997
2015,1,5,9,0.11140532639650899
2015,1,5,10,0.11001604971205094
2015,1,5,11,0.1142293353543108
2015,1,5,12,0.12151225649057859
