Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.44547430937209626
2015,1,1,2,0.44960247434003087
2015,1,1,3,0.44691579266615034
2015,1,1,4,0.448298320223613
2015,1,1,5,0.4542777125810148
2015,1,1,6,0.4527689766108273
2015,1,1,7,0.45033772438473435
2015,1,1,8,0.4444003845307149
2015,1,1,9,0.4313586901570827
2015,1,1,10,0.41519150286003026
2015,1,1,11,0.39879097343471215
2015,1,1,12,0.39137958686819224
2015,1,1,13,0.3872111050839149
2015,1,1,14,0.35098476717657845
2015,1,1,15,0.37757375864841797
2015,1,1,16,0.4323908520937132
2015,1,1,17,0.4639822334876562
2015,1,1,18,0.4806452525877847
2015,1,1,19,0.4863890638623743
2015,1,1,20,0.4857779007026023
2015,1,1,21,0.4896320353692979
2015,1,1,22,0.5163109354397073
2015,1,1,23,0.5357935614736128
2015,1,1,24,0.5314795660878938
2015,1,2,1,0.5142315873322698
2015,1,2,2,0.4962045823097248
2015,1,2,3,0.4713673649275349
2015,1,2,4,0.4521351221644346
2015,1,2,5,0.44131140545587205
2015,1,2,6,0.42672907790128023
2015,1,2,7,0.41002696766173796
2015,1,2,8,0.3885419359142101
2015,1,2,9,0.36876728672569453
2015,1,2,10,0.3422636329261594
2015,1,2,11,0.30875585479498463
2015,1,2,12,0.27866400226662275
2015,1,2,13,0.24866151352221627
2015,1,2,14,0.19075256331768906
2015,1,2,15,0.18615830332899558
2015,1,2,16,0.24129772096279894
2015,1,2,17,0.2809788030363072
2015,1,2,18,0.2985766196821211
2015,1,2,19,0.3025888069630113
2015,1,2,20,0.2921833127319454
2015,1,2,21,0.2764295180362593
2015,1,2,22,0.27045249317370196
2015,1,2,23,0.26941003470543273
2015,1,2,24,0.2645589266238286
2015,1,3,1,0.2512949485598001
2015,1,3,2,0.23581708245208965
2015,1,3,3,0.22331685394949924
2015,1,3,4,0.21577069392280385
2015,1,3,5,0.22056207825792978
2015,1,3,6,0.22853969558410808
2015,1,3,7,0.23446080735849806
2015,1,3,8,0.23919557324956678
2015,1,3,9,0.23729215810165802
2015,1,3,10,0.23532592779566852
2015,1,3,11,0.23664260776975965
2015,1,3,12,0.2380961893606923
2015,1,3,13,0.23849917756753258
2015,1,3,14,0.20852665008084187
2015,1,3,15,0.20187496786150746
2015,1,3,16,0.223719840405058
2015,1,3,17,0.22857736958778901
2015,1,3,18,0.23240515960898872
2015,1,3,19,0.2371971320178577
2015,1,3,20,0.2472084875695029
2015,1,3,21,0.25951511582811604
2015,1,3,22,0.28254496366077175
2015,1,3,23,0.30580796860665754
2015,1,3,24,0.3183777588203969
2015,1,4,1,0.32889766082121547
2015,1,4,2,0.338887137104032
2015,1,4,3,0.34292732874851994
2015,1,4,4,0.3464135395686874
2015,1,4,5,0.3471041835689389
2015,1,4,6,0.35065349143922875
2015,1,4,7,0.3579190722345909
