Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.5934308529018313
2015,1,1,2,0.5931016096466837
2015,1,1,3,0.5848716186949731
2015,1,1,4,0.5681288521973581
2015,1,1,5,0.5492291255171217
2015,1,1,6,0.5141759514196768
2015,1,1,7,0.46979367366239877
2015,1,1,8,0.4227114836170318
2015,1,1,9,0.3747353019717682
2015,1,1,10,0.3708096846032498
2015,1,1,11,0.37820605686561265
2015,1,1,12,0.3740922619367993
2015,1,1,13,0.35757650495216353
2015,1,1,14,0.34454525509585304
2015,1,1,15,0.34645648091148423
2015,1,1,16,0.36997558165111893
2015,1,1,17,0.4095000386843874
2015,1,1,18,0.4136196812349878
2015,1,1,19,0.40927821088019634
2015,1,1,20,0.40499329909148374
2015,1,1,21,0.39968605003394586
2015,1,1,22,0.38809410084363827
2015,1,1,23,0.3753594423505058
2015,1,1,24,0.36149229681539424
2015,1,2,1,0.34424576878710367
2015,1,2,2,0.3262452261234695
2015,1,2,3,0.31016821564371133
2015,1,2,4,0.3000249729764018
2015,1,2,5,0.29333867071330344
2015,1,2,6,0.2843227774083291
2015,1,2,7,0.25513381089801007
2015,1,2,8,0.21347784203050252
2015,1,2,9,0.1681641108893017
2015,1,2,10,0.1531076175549663
2015,1,2,11,0.14862987648947268
2015,1,2,12,0.14957385930569714
2015,1,2,13,0.15017059754022608
2015,1,2,14,0.15199146705840594
2015,1,2,15,0.16676658878258235
2015,1,2,16,0.19295054169536774
2015,1,2,17,0.21450900350091065
2015,1,2,18,0.21804636311098538
2015,1,2,19,0.2185103996916807
2015,1,2,20,0.2191781276339558
2015,1,2,21,0.22208437378312454
2015,1,2,22,0.22863392970052956
2015,1,2,23,0.23848498702845025
2015,1,2,24,0.24794077819415428
2015,1,3,1,0.2575135864034986
2015,1,3,2,0.2675587006841624
2015,1,3,3,0.279154564625067
2015,1,3,4,0.2857890518639358
2015,1,3,5,0.281379683214905
2015,1,3,6,0.2684014825182425
2015,1,3,7,0.23388899548464953
2015,1,3,8,0.18910759805690885
2015,1,3,9,0.15137948331245668
2015,1,3,10,0.12948363690573156
2015,1,3,11,0.1254036376396877
2015,1,3,12,0.13279510368828693
2015,1,3,13,0.1406879984432074
2015,1,3,14,0.15123282949460617
2015,1,3,15,0.16669927752955338
2015,1,3,16,0.19915829428118548
2015,1,3,17,0.22616512255663013
2015,1,3,18,0.24142738925625215
2015,1,3,19,0.2577532339507718
2015,1,3,20,0.27425739130254173
2015,1,3,21,0.2893375224508401
2015,1,3,22,0.2993378918016646
2015,1,3,23,0.30746758853421163
2015,1,3,24,0.3109032368053971
2015,1,4,1,0.3157566736448982
2015,1,4,2,0.3238413301206253
2015,1,4,3,0.33490421384856733
2015,1,4,4,0.34369244307287944
2015,1,4,5,0.3502623979147744
2015,1,4,6,0.34710367510770146
2015,1,4,7,0.32478328203718365
2015,1,4,8,0.2838874439864023
2015,1,4,9,0.23843594202382146
2015,1,4,10,0.21588846295967215
2015,1,4,11,0.23244856743022202
2015,1,4,12,0.2510853507562832
2015,1,4,13,0.2623028253900251
2015,1,4,14,0.2672888524466356
2015,1,4,15,0.27650568274206294
2015,1,4,16,0.3150418223077023
2015,1,4,17,0.3555142122394281
2015,1,4,18,0.3789997649923426
2015,1,4,19,0.4020218471161081
2015,1,4,20,0.42395796379861367
2015,1,4,21,0.4435676297967041
2015,1,4,22,0.4521981074941138
2015,1,4,23,0.4521909218738881
2015,1,4,24,0.44865107767192847
2015,1,5,1,0.44054700176724404
2015,1,5,2,0.43266317859958725
2015,1,5,3,0.4250696206253656
2015,1,5,4,0.4200604811600076
2015,1,5,5,0.41177988751051414
2015,1,5,6,0.3948572991999819
2015,1,5,7,0.37084160713706577
2015,1,5,8,0.3385465859501081
2015,1,5,9,0.30328547139457335
2015,1,5,10,0.29275879446551006
2015,1,5,11,0.2944724630691706
2015,1,5,12,0.3002165954091406
2015,1,5,13,0.30057557827869597
2015,1,5,14,0.3020686865992074
2015,1,5,15,0.3232669294926497
2015,1,5,16,0.34583001435514193
2015,1,5,17,0.36908246584899707
2015,1,5,18,0.3748869187167615
2015,1,5,19,0.3783227053409223
2015,1,5,20,0.37774072712418016
2015,1,5,21,0.37311558013616297
2015,1,5,22,0.3692572778993488
2015,1,5,23,0.36709665505237027
2015,1,5,24,0.3686042584604465
2015,1,6,1,0.36864514254867126
2015,1,6,2,0.3708001636497578
2015,1,6,3,0.3745242594174719
2015,1,6,4,0.38087385622104186
2015,1,6,5,0.3857985837344034
2015,1,6,6,0.36454646054595025
2015,1,6,7,0.3405921440028587
2015,1,6,8,0.3387710058665867
2015,1,6,9,0.31478809757549364
2015,1,6,10,0.30300671319665984
2015,1,6,11,0.3076350664418435
2015,1,6,12,0.3120667847899893
2015,1,6,13,0.31319874498172107
2015,1,6,14,0.30834022850587006
2015,1,6,15,0.3119496604906325
2015,1,6,16,0.3261026688887549
2015,1,6,17,0.3342670285456905
2015,1,6,18,0.335455062404294
2015,1,6,19,0.3337143648820112
2015,1,6,20,0.3323244825351064
2015,1,6,21,0.3314592773482433
2015,1,6,22,0.33274833860964337
2015,1,6,23,0.3323542597084353
2015,1,6,24,0.33005316013862623
2015,1,7,1,0.3296705384505106
2015,1,7,2,0.329678198744549
2015,1,7,3,0.32646337718551777
2015,1,7,4,0.3254102015864547
2015,1,7,5,0.32647810373143626
2015,1,7,6,0.3269799250794888
2015,1,7,7,0.33931281790709333
2015,1,7,8,0.3474423922164347
2015,1,7,9,0.3170245061814055
2015,1,7,10,0.2933738742920834
2015,1,7,11,0.2872160496718011
2015,1,7,12,0.2777943089436169
2015,1,7,13,0.2628842580531236
2015,1,7,14,0.2493490886578521
2015,1,7,15,0.24004780680889995
2015,1,7,16,0.24475823631017307
2015,1,7,17,0.25742936000213523
2015,1,7,18,0.2668806071595841
2015,1,7,19,0.2718158414042942
2015,1,7,20,0.27085954496321146
2015,1,7,21,0.2701644256017391
2015,1,7,22,0.26881683707207726
2015,1,7,23,0.27077788424487176
2015,1,7,24,0.27571523588477376
2015,1,8,1,0.2802130851768627
2015,1,8,2,0.28526094025679793
2015,1,8,3,0.28888215637026216
2015,1,8,4,0.29180904909446725
2015,1,8,5,0.2885989730543255
2015,1,8,6,0.2678951713554763
2015,1,8,7,0.2633718307054691
2015,1,8,8,0.25291983915496036
2015,1,8,9,0.20972203287508465
2015,1,8,10,0.175130377570165
2015,1,8,11,0.17560524645340062
2015,1,8,12,0.18290667284546702
2015,1,8,13,0.18917505042725744
2015,1,8,14,0.18991101699587729
2015,1,8,15,0.1984607376815813
2015,1,8,16,0.21399183656099355
2015,1,8,17,0.23585449865858207
2015,1,8,18,0.25434051722815404
2015,1,8,19,0.261950430391744
2015,1,8,20,0.26198211708720376
2015,1,8,21,0.2664751800997326
2015,1,8,22,0.28182748449643064
2015,1,8,23,0.30054652052297437
2015,1,8,24,0.3173768785375881
2015,1,9,1,0.3309220858983915
2015,1,9,2,0.341451729576172
2015,1,9,3,0.35097952145857975
2015,1,9,4,0.3473374458360074
2015,1,9,5,0.3393543693440421
2015,1,9,6,0.3272052577870384
2015,1,9,7,0.3076529871022408
2015,1,9,8,0.26802016666959827
2015,1,9,9,0.20214626970139857
2015,1,9,10,0.1730227482974
2015,1,9,11,0.18271063922507147
2015,1,9,12,0.19397658859114356
2015,1,9,13,0.19794935998239685
2015,1,9,14,0.2009716279465482
2015,1,9,15,0.21044136612797731
2015,1,9,16,0.24110602579954704
2015,1,9,17,0.2788113865932151
2015,1,9,18,0.3039193315798538
2015,1,9,19,0.3130541224395685
2015,1,9,20,0.3157436879231378
2015,1,9,21,0.32257032581476275
2015,1,9,22,0.32931164750057934
2015,1,9,23,0.3342907760153476
2015,1,9,24,0.341737320668693
2015,1,10,1,0.3535317674164924
2015,1,10,2,0.36618690706006224
2015,1,10,3,0.3749168279927882
2015,1,10,4,0.3761897447654655
2015,1,10,5,0.3723489989111338
2015,1,10,6,0.36230935706671435
2015,1,10,7,0.34737895967005034
2015,1,10,8,0.31400919520735066
2015,1,10,9,0.2510714637849474
2015,1,10,10,0.21127945043615992
2015,1,10,11,0.21451060545253345
2015,1,10,12,0.22282302299208373
2015,1,10,13,0.22356107481880266
2015,1,10,14,0.22162929496148112
2015,1,10,15,0.2159427614330369
2015,1,10,16,0.23726937478567567
2015,1,10,17,0.2645656826743044
2015,1,10,18,0.2826616695828204
2015,1,10,19,0.29924638068540316
2015,1,10,20,0.32370593347154397
2015,1,10,21,0.3520442412274899
2015,1,10,22,0.3778152593932582
2015,1,10,23,0.3939657308152224
2015,1,10,24,0.40624900717933793
2015,1,11,1,0.41673587167686077
2015,1,11,2,0.425693149240564
2015,1,11,3,0.4356103393456408
2015,1,11,4,0.4381358281355871
2015,1,11,5,0.4325090244635968
2015,1,11,6,0.42320773742449724
2015,1,11,7,0.4087918141307037
2015,1,11,8,0.35975130327422866
2015,1,11,9,0.2592638029391923
2015,1,11,10,0.19018673405437914
2015,1,11,11,0.18976055977341433
2015,1,11,12,0.2084004688177981
2015,1,11,13,0.22982248375873707
2015,1,11,14,0.25376328903701895
2015,1,11,15,0.2834353583314069
2015,1,11,16,0.32472392811639283
2015,1,11,17,0.35640304267326883
2015,1,11,18,0.38349696694005114
2015,1,11,19,0.4115197297887159
2015,1,11,20,0.43429293365583727
2015,1,11,21,0.44945894021019833
