Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.14087413644963442
2015,1,1,2,0.11324234465759582
2015,1,1,3,0.09525457311775419
2015,1,1,4,0.08260357111000587
2015,1,1,5,0.07558303908270109
2015,1,1,6,0.07463833317025372
2015,1,1,7,0.07999223574245712
2015,1,1,8,0.09607848867127336
2015,1,1,9,0.1380316355491307
2015,1,1,10,0.22169135841273618
2015,1,1,11,0.33495209614892363
2015,1,1,12,0.4469826833993917
2015,1,1,13,0.5124006659838173
2015,1,1,14,0.5263757860684979
2015,1,1,15,0.5076972872956913
2015,1,1,16,0.4731698768218618
2015,1,1,17,0.44269243084288823
2015,1,1,18,0.4184143809707544
2015,1,1,19,0.3990530607911924
2015,1,1,20,0.38147168409591
2015,1,1,21,0.35330112367857497
2015,1,1,22,0.2481489313914473
2015,1,1,23,0.23348936631809736
2015,1,1,24,0.2444801174539345
2015,1,2,1,0.2232649141668337
2015,1,2,2,0.19652179226079514
2015,1,2,3,0.17571532734679518
2015,1,2,4,0.16378021286440486
2015,1,2,5,0.15841421244056564
2015,1,2,6,0.15929909652006977
2015,1,2,7,0.168952560063989
2015,1,2,8,0.1936547644964424
2015,1,2,9,0.2425221776668186
2015,1,2,10,0.32456441882539655
2015,1,2,11,0.4221722012622984
2015,1,2,12,0.5002422952859362
2015,1,2,13,0.5205961082636777
2015,1,2,14,0.5187262624851522
2015,1,2,15,0.503037944069579
2015,1,2,16,0.47789654218151456
2015,1,2,17,0.44894561392841453
2015,1,2,18,0.4154948153164381
2015,1,2,19,0.3835245359903183
2015,1,2,20,0.35524858598948456
2015,1,2,21,0.31900829438887096
2015,1,2,22,0.3115370242334351
2015,1,2,23,0.34239839367921754
2015,1,2,24,0.3243190767590068
2015,1,3,1,0.27432784045445935
2015,1,3,2,0.2250300811446367
2015,1,3,3,0.19536031090697406
2015,1,3,4,0.17724406457405445
2015,1,3,5,0.1686571478351887
2015,1,3,6,0.1729637279422217
2015,1,3,7,0.1879398823709579
2015,1,3,8,0.2124113282580448
2015,1,3,9,0.254580552920289
2015,1,3,10,0.3371665435410702
2015,1,3,11,0.4282953632829799
2015,1,3,12,0.5046127564842307
2015,1,3,13,0.5339807278927093
2015,1,3,14,0.5393815848657506
2015,1,3,15,0.519737971927112
2015,1,3,16,0.49482675501941925
2015,1,3,17,0.4687355710590726
2015,1,3,18,0.44133230483290653
2015,1,3,19,0.41489616756471853
2015,1,3,20,0.3863822513506716
2015,1,3,21,0.36375032084171194
2015,1,3,22,0.3758029938745901
2015,1,3,23,0.38735332220137647
2015,1,3,24,0.37566372643623863
2015,1,4,1,0.3234398589126613
2015,1,4,2,0.2643267439835654
2015,1,4,3,0.22825564699113118
2015,1,4,4,0.208350361718395
2015,1,4,5,0.19956828657988687
2015,1,4,6,0.20219323838629225
2015,1,4,7,0.2171273674382671
2015,1,4,8,0.24280680707895633
2015,1,4,9,0.27849444961812087
2015,1,4,10,0.3293610379644693
2015,1,4,11,0.3957917988699389
2015,1,4,12,0.4461503236623036
2015,1,4,13,0.44814429102620923
2015,1,4,14,0.4351695013913915
2015,1,4,15,0.4153609863115169
2015,1,4,16,0.3977544757193546
2015,1,4,17,0.3801803675706573
2015,1,4,18,0.3641552832561944
2015,1,4,19,0.3492449705874743
2015,1,4,20,0.33716096679883445
2015,1,4,21,0.3205860776272471
2015,1,4,22,0.32613387515762465
2015,1,4,23,0.3934584679565725
2015,1,4,24,0.40920952129832305
2015,1,5,1,0.38353233703225476
2015,1,5,2,0.33935904433075165
2015,1,5,3,0.30701650784996465
2015,1,5,4,0.28975714367701333
2015,1,5,5,0.2865808934228308
2015,1,5,6,0.2985656278418009
2015,1,5,7,0.32396212221371457
2015,1,5,8,0.3576576722484456
2015,1,5,9,0.39731071545320457
2015,1,5,10,0.4526504006836144
2015,1,5,11,0.4993752196081303
2015,1,5,12,0.527553027523356
2015,1,5,13,0.5266473441948021
2015,1,5,14,0.51867677015813
2015,1,5,15,0.4955328119759575
2015,1,5,16,0.46584233158864385
2015,1,5,17,0.4355935935380743
2015,1,5,18,0.41161065167376987
2015,1,5,19,0.3963602766488715
2015,1,5,20,0.38363236958148733
2015,1,5,21,0.3554421876310387
2015,1,5,22,0.3949657026095873
2015,1,5,23,0.4825283073345694
2015,1,5,24,0.5228811954901283
2015,1,6,1,0.49928727624325353
2015,1,6,2,0.463053552358617
2015,1,6,3,0.43720758742857646
2015,1,6,4,0.42033541874611424
2015,1,6,5,0.4131243286501308
2015,1,6,6,0.4157107404331915
2015,1,6,7,0.4281473333849435
2015,1,6,8,0.44932436148721716
2015,1,6,9,0.478797120878847
2015,1,6,10,0.5284841833433669
2015,1,6,11,0.5548635406310549
2015,1,6,12,0.5871530528776013
2015,1,6,13,0.5797247510656224
2015,1,6,14,0.5575393094229264
2015,1,6,15,0.5253313990439831
2015,1,6,16,0.48948716150706106
2015,1,6,17,0.4546298325779029
2015,1,6,18,0.42901820096533644
2015,1,6,19,0.4139283866467833
2015,1,6,20,0.39704670847334994
2015,1,6,21,0.37525462899567275
2015,1,6,22,0.40087016754113663
2015,1,6,23,0.4322313032122709
2015,1,6,24,0.44545973094090935
2015,1,7,1,0.417505437697231
2015,1,7,2,0.3754426419761568
2015,1,7,3,0.33841097121938957
2015,1,7,4,0.3171117237577479
2015,1,7,5,0.307513640052077
2015,1,7,6,0.30890528195808536
2015,1,7,7,0.3211911340238033
2015,1,7,8,0.34495646774781924
2015,1,7,9,0.3861363693074638
2015,1,7,10,0.4688086281997943
2015,1,7,11,0.530521928944859
2015,1,7,12,0.5629344995926276
2015,1,7,13,0.544804940813045
2015,1,7,14,0.5224130739990371
2015,1,7,15,0.4950916330154161
2015,1,7,16,0.4601816007814233
2015,1,7,17,0.4302297630357456
2015,1,7,18,0.40975847874729926
2015,1,7,19,0.3971597921882839
2015,1,7,20,0.3884982357018388
2015,1,7,21,0.37148946320122184
2015,1,7,22,0.4171097742281944
2015,1,7,23,0.4766414394086587
2015,1,7,24,0.5032624367163734
2015,1,8,1,0.48758308769790504
2015,1,8,2,0.44669270703178005
2015,1,8,3,0.41173385834066667
2015,1,8,4,0.3871426521348337
2015,1,8,5,0.37215469554210023
2015,1,8,6,0.3706361687968476
2015,1,8,7,0.3805970869900589
2015,1,8,8,0.3977457713596237
2015,1,8,9,0.4283712251567491
2015,1,8,10,0.48709440934206205
2015,1,8,11,0.5261930700999422
2015,1,8,12,0.5558842319939163
2015,1,8,13,0.5628913770346655
2015,1,8,14,0.560637442275134
2015,1,8,15,0.5511145695327966
2015,1,8,16,0.5394836027497315
2015,1,8,17,0.5312557414420666
2015,1,8,18,0.5313303958554814
2015,1,8,19,0.5383341860424964
2015,1,8,20,0.5456213595040984
2015,1,8,21,0.5403456746189138
2015,1,8,22,0.597665459187996
2015,1,8,23,0.6701319129436634
2015,1,8,24,0.696611061153824
2015,1,9,1,0.6792625511887151
2015,1,9,2,0.6387989599654503
2015,1,9,3,0.5942298830208714
2015,1,9,4,0.5695918014338355
2015,1,9,5,0.5642566749416933
2015,1,9,6,0.568341617579133
2015,1,9,7,0.5729954109748128
2015,1,9,8,0.5786091501739798
2015,1,9,9,0.6062409738087229
2015,1,9,10,0.664250334263828
2015,1,9,11,0.7007468781466896
2015,1,9,12,0.7154581727692775
2015,1,9,13,0.7089786504602238
2015,1,9,14,0.7116809621012489
2015,1,9,15,0.7137327524217747
2015,1,9,16,0.7178740648718678
2015,1,9,17,0.7191715075547243
2015,1,9,18,0.7213505080564115
2015,1,9,19,0.7232267942445382
2015,1,9,20,0.7152515774194108
2015,1,9,21,0.7101686363735128
2015,1,9,22,0.7278369035156799
2015,1,9,23,0.7613967339041938
2015,1,9,24,0.7269182798446582
2015,1,10,1,0.6648864255355122
2015,1,10,2,0.590990737570619
2015,1,10,3,0.5232678660273161
2015,1,10,4,0.46726777230274424
2015,1,10,5,0.4231094321309393
2015,1,10,6,0.39658272444993076
2015,1,10,7,0.3856585068022694
2015,1,10,8,0.38381186828171904
2015,1,10,9,0.3932170020365211
2015,1,10,10,0.4295553834951452
2015,1,10,11,0.46860446199026146
2015,1,10,12,0.5136679030503889
2015,1,10,13,0.5259279004994655
2015,1,10,14,0.5185465501436822
2015,1,10,15,0.5017288651041806
2015,1,10,16,0.4765162698492783
2015,1,10,17,0.4448044204815291
2015,1,10,18,0.4116619948575624
2015,1,10,19,0.3865011854401535
2015,1,10,20,0.36831918294861266
2015,1,10,21,0.3523520545523214
2015,1,10,22,0.3667659194387521
2015,1,10,23,0.38144089553274974
2015,1,10,24,0.32988281334282504
2015,1,11,1,0.25204178331444915
2015,1,11,2,0.1950759971635414
2015,1,11,3,0.1610313673422758
2015,1,11,4,0.13515658656752427
2015,1,11,5,0.11510641789520953
2015,1,11,6,0.10149927554319835
2015,1,11,7,0.09247157174865178
2015,1,11,8,0.08928143921628451
2015,1,11,9,0.09523707000615061
2015,1,11,10,0.12281204452413523
2015,1,11,11,0.16368862709586243
2015,1,11,12,0.20912693370623484
2015,1,11,13,0.23629071632656168
2015,1,11,14,0.2400334091857999
2015,1,11,15,0.22770059435435472
2015,1,11,16,0.21594596512666145
2015,1,11,17,0.20562005659450946
2015,1,11,18,0.19823679480456236
2015,1,11,19,0.1954710222884317
2015,1,11,20,0.19322055164790186
2015,1,11,21,0.18020318625869491
2015,1,11,22,0.14016074949802745
2015,1,11,23,0.1046510768552368
2015,1,11,24,0.09026403117466034
2015,1,12,1,0.073976548019645
2015,1,12,2,0.06481586802758116
2015,1,12,3,0.06284911545494841
2015,1,12,4,0.06379133000901123
2015,1,12,5,0.0653205077565357
2015,1,12,6,0.06786851568891164
2015,1,12,7,0.07221000045221075
2015,1,12,8,0.08089745442250532
2015,1,12,9,0.09725531038824776
2015,1,12,10,0.1329650806427371
2015,1,12,11,0.19465860920562994
2015,1,12,12,0.2478794748477149
2015,1,12,13,0.2835673394427773
2015,1,12,14,0.3018899614535543
2015,1,12,15,0.30063044722044735
2015,1,12,16,0.29176081210674293
2015,1,12,17,0.282197360446614
2015,1,12,18,0.27394233245749916
2015,1,12,19,0.26569529820691007
2015,1,12,20,0.2582866862755841
2015,1,12,21,0.24201108688063772
2015,1,12,22,0.19081452748608482
2015,1,12,23,0.16190503914055826
2015,1,12,24,0.1585563377830845
2015,1,13,1,0.1478311136183521
2015,1,13,2,0.13827180425233804
2015,1,13,3,0.13292756997242844
2015,1,13,4,0.1305159381925267
2015,1,13,5,0.13107968975700984
2015,1,13,6,0.1374772662340827
2015,1,13,7,0.14874574254129858
2015,1,13,8,0.16348798308457266
2015,1,13,9,0.18412546710989172
2015,1,13,10,0.2474763103016983
2015,1,13,11,0.372157381072522
2015,1,13,12,0.4631785736554023
2015,1,13,13,0.5016143209607395
2015,1,13,14,0.5032660576816728
2015,1,13,15,0.48760805146858116
2015,1,13,16,0.4622568705259431
2015,1,13,17,0.4317775591952378
2015,1,13,18,0.4023311144469792
2015,1,13,19,0.38172228338101666
2015,1,13,20,0.3634662537574305
2015,1,13,21,0.3440011909598345
2015,1,13,22,0.30369199822716086
2015,1,13,23,0.2634688153732022
2015,1,13,24,0.25091642023051175
2015,1,14,1,0.22378991859874064
2015,1,14,2,0.19728375704438902
2015,1,14,3,0.1791744295336096
2015,1,14,4,0.16808222881769744
2015,1,14,5,0.16088572046784885
2015,1,14,6,0.1587228431679454
2015,1,14,7,0.1619753870280305
2015,1,14,8,0.1688008175522078
2015,1,14,9,0.1908060191215605
2015,1,14,10,0.27366577190101826
2015,1,14,11,0.41132304983975027
2015,1,14,12,0.4821302575896915
2015,1,14,13,0.4990878624372765
2015,1,14,14,0.4896970860376149
2015,1,14,15,0.4638677577525473
2015,1,14,16,0.4313136839285237
2015,1,14,17,0.39862548121642677
2015,1,14,18,0.37181147745770865
2015,1,14,19,0.34939416209951885
2015,1,14,20,0.3317779782248174
2015,1,14,21,0.2837277819141357
2015,1,14,22,0.17955624000194906
2015,1,14,23,0.13907916062881098
2015,1,14,24,0.12609834468743394
2015,1,15,1,0.10410903036508289
2015,1,15,2,0.08851939223868514
2015,1,15,3,0.08127332149331735
2015,1,15,4,0.07904356465157623
2015,1,15,5,0.0826413350742412
2015,1,15,6,0.09327981193719773
2015,1,15,7,0.1096508577726014
2015,1,15,8,0.13017182023937215
2015,1,15,9,0.1707125628516926
2015,1,15,10,0.2782563897547144
2015,1,15,11,0.4231052306499929
2015,1,15,12,0.5272604189781454
2015,1,15,13,0.5758507509287016
2015,1,15,14,0.593307570106297
2015,1,15,15,0.5907301085334217
2015,1,15,16,0.5752071819930715
2015,1,15,17,0.5516586212456709
2015,1,15,18,0.5241266811124359
2015,1,15,19,0.4938185295847758
2015,1,15,20,0.46008761734136683
2015,1,15,21,0.3875414245994924
2015,1,15,22,0.2590613142610803
2015,1,15,23,0.19612418934181367
2015,1,15,24,0.2125595408251086
2015,1,16,1,0.21805949538824013
2015,1,16,2,0.19544207569466648
2015,1,16,3,0.16796191637610325
2015,1,16,4,0.1468883669452412
2015,1,16,5,0.13721481654920994
2015,1,16,6,0.13980071591472346
2015,1,16,7,0.151040325388665
2015,1,16,8,0.16819660549520216
2015,1,16,9,0.21557047700950513
2015,1,16,10,0.33167914278890637
2015,1,16,11,0.4884854097679344
2015,1,16,12,0.5984093187718157
2015,1,16,13,0.6272705063362494
2015,1,16,14,0.6248585642146418
2015,1,16,15,0.6019748754633633
2015,1,16,16,0.5564042667129877
2015,1,16,17,0.5030175329556255
2015,1,16,18,0.4561106219594445
2015,1,16,19,0.4170337450896965
2015,1,16,20,0.38510370578548714
2015,1,16,21,0.32757022678124537
2015,1,16,22,0.23658439315792867
2015,1,16,23,0.20751942096546208
2015,1,16,24,0.2317149142211184
2015,1,17,1,0.23624131752785774
2015,1,17,2,0.2197864768262274
2015,1,17,3,0.20027407063094324
2015,1,17,4,0.18118507196186923
2015,1,17,5,0.16869565609746795
2015,1,17,6,0.16666540391071857
2015,1,17,7,0.17234560133040722
2015,1,17,8,0.18490292343000386
2015,1,17,9,0.2214485072547178
2015,1,17,10,0.31162078861086107
2015,1,17,11,0.4727713809395014
2015,1,17,12,0.5591094486853204
2015,1,17,13,0.5764397121222516
2015,1,17,14,0.5676390433487802
2015,1,17,15,0.5366112949725071
2015,1,17,16,0.49103482320555975
2015,1,17,17,0.4434225615720556
2015,1,17,18,0.4036191966138261
2015,1,17,19,0.37169583622761077
2015,1,17,20,0.3461205074638598
2015,1,17,21,0.2839463697554171
2015,1,17,22,0.18081549718152676
2015,1,17,23,0.14341704863547794
