Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.5226616077089521
2015,1,1,2,0.5095685005879189
2015,1,1,3,0.49432191030294054
2015,1,1,4,0.47880118686231843
2015,1,1,5,0.46052392095088146
2015,1,1,6,0.4222281251099762
2015,1,1,7,0.32875517587608233
2015,1,1,8,0.27503765107052364
2015,1,1,9,0.24707415076741004
2015,1,1,10,0.2714882438379386
2015,1,1,11,0.23881651099979648
2015,1,1,12,0.16843692351551434
2015,1,1,13,0.11542125677432355
2015,1,1,14,0.08659407389596377
2015,1,1,15,0.07515803147216517
2015,1,1,16,0.09252478799642679
2015,1,1,17,0.16704936168786153
2015,1,1,18,0.2967307829046819
2015,1,1,19,0.42263585932593123
2015,1,1,20,0.4993396188780698
2015,1,1,21,0.5268717761846728
2015,1,1,22,0.5416330016681666
2015,1,1,23,0.5464936607146165
2015,1,1,24,0.540507798864831
2015,1,2,1,0.5291940388184099
2015,1,2,2,0.5127746056160866
2015,1,2,3,0.4989176732140146
2015,1,2,4,0.48763960208659507
2015,1,2,5,0.4788340205714833
2015,1,2,6,0.4393834934915347
2015,1,2,7,0.3495845140385556
2015,1,2,8,0.2852961654432982
2015,1,2,9,0.2690074295354021
2015,1,2,10,0.3119001618715512
2015,1,2,11,0.30387764041226256
2015,1,2,12,0.24375594263757658
2015,1,2,13,0.1878044519938668
2015,1,2,14,0.15646146675365916
2015,1,2,15,0.14543426828009728
2015,1,2,16,0.17082518836915458
2015,1,2,17,0.27655909717563376
2015,1,2,18,0.3945360214727628
2015,1,2,19,0.48933109502174627
2015,1,2,20,0.5572931052888405
2015,1,2,21,0.5898273183508936
2015,1,2,22,0.6071925995258495
2015,1,2,23,0.6077983933484105
2015,1,2,24,0.5970781159092152
2015,1,3,1,0.5832537194518475
2015,1,3,2,0.5675535021290569
2015,1,3,3,0.5515119017960961
2015,1,3,4,0.5333668605304823
2015,1,3,5,0.5197208378937391
2015,1,3,6,0.46820677554662643
2015,1,3,7,0.3955881423726036
2015,1,3,8,0.38522199335761864
2015,1,3,9,0.3841525392781291
2015,1,3,10,0.3957771483946926
2015,1,3,11,0.37763742402671086
2015,1,3,12,0.3271860867042309
2015,1,3,13,0.28105725283434496
2015,1,3,14,0.25431588301726676
2015,1,3,15,0.2461802446103284
2015,1,3,16,0.2692365535613589
2015,1,3,17,0.37011684149497864
2015,1,3,18,0.49273171362301454
2015,1,3,19,0.5701357675619882
2015,1,3,20,0.621796876545142
2015,1,3,21,0.6476583066239641
2015,1,3,22,0.6532725223111051
2015,1,3,23,0.643691939882653
2015,1,3,24,0.6285785236427117
2015,1,4,1,0.610669341565765
2015,1,4,2,0.5939292526772321
2015,1,4,3,0.5771460199503416
2015,1,4,4,0.5590877916297629
2015,1,4,5,0.5419441799466123
2015,1,4,6,0.4891472127957368
2015,1,4,7,0.46348124289199005
2015,1,4,8,0.46413276259576774
2015,1,4,9,0.47233235447492117
2015,1,4,10,0.464982865743121
2015,1,4,11,0.41178712497243597
2015,1,4,12,0.3322153311278333
2015,1,4,13,0.2627907028322986
2015,1,4,14,0.2202116861501427
2015,1,4,15,0.202349343612396
2015,1,4,16,0.21429467513172923
2015,1,4,17,0.31413337921057344
2015,1,4,18,0.4587784410795774
2015,1,4,19,0.563045572068764
2015,1,4,20,0.6243118752658118
2015,1,4,21,0.6445983995783082
2015,1,4,22,0.6379010120008505
2015,1,4,23,0.616488763750783
2015,1,4,24,0.5923280296185763
2015,1,5,1,0.5697965665870933
2015,1,5,2,0.5506550799853871
2015,1,5,3,0.5355886663914162
2015,1,5,4,0.5228438208365379
2015,1,5,5,0.5090872651182758
2015,1,5,6,0.44912733263335736
2015,1,5,7,0.3858620049613695
2015,1,5,8,0.3139104171750839
2015,1,5,9,0.32767394510909204
2015,1,5,10,0.35524627856693836
2015,1,5,11,0.2944270337616107
2015,1,5,12,0.20738528870113007
2015,1,5,13,0.1491074945855247
2015,1,5,14,0.1190615163990923
2015,1,5,15,0.10903921799753759
2015,1,5,16,0.12528198353981299
2015,1,5,17,0.22533367723283243
2015,1,5,18,0.3739346977179786
2015,1,5,19,0.49067249947330654
2015,1,5,20,0.5539505116209452
2015,1,5,21,0.5739584761088242
2015,1,5,22,0.5731292104508158
2015,1,5,23,0.5658131485421357
2015,1,5,24,0.5556633148075415
2015,1,6,1,0.5409317218770846
2015,1,6,2,0.5244437811316855
2015,1,6,3,0.5070155274278154
2015,1,6,4,0.4858626969693073
2015,1,6,5,0.4677949874388035
2015,1,6,6,0.4131623948575701
2015,1,6,7,0.320190771482316
2015,1,6,8,0.2603360559723497
2015,1,6,9,0.26568437595633027
2015,1,6,10,0.2646251999236812
2015,1,6,11,0.2220678518050597
2015,1,6,12,0.15955177410929536
2015,1,6,13,0.11943092175327909
2015,1,6,14,0.1011823456604538
2015,1,6,15,0.09886312531572038
2015,1,6,16,0.11987365079511554
2015,1,6,17,0.22364667991251283
2015,1,6,18,0.36113927131585327
2015,1,6,19,0.45284648761420354
2015,1,6,20,0.5122873176443057
2015,1,6,21,0.5419094466461589
2015,1,6,22,0.5555475309756698
2015,1,6,23,0.5624409327800372
2015,1,6,24,0.5638316624640077
2015,1,7,1,0.5609800112396615
2015,1,7,2,0.5526547654590497
2015,1,7,3,0.5396003916775528
2015,1,7,4,0.5232587849655218
2015,1,7,5,0.509291108699941
2015,1,7,6,0.4475695255829084
2015,1,7,7,0.36647131757569085
2015,1,7,8,0.318046830798829
2015,1,7,9,0.3540966620816262
2015,1,7,10,0.36076629669231347
2015,1,7,11,0.30473421821580227
2015,1,7,12,0.22929360328559853
2015,1,7,13,0.18433577639042195
2015,1,7,14,0.16557229509716234
2015,1,7,15,0.16661947151226025
2015,1,7,16,0.19193096170476237
2015,1,7,17,0.29763380032423725
2015,1,7,18,0.3919147164783135
2015,1,7,19,0.45665573576711954
2015,1,7,20,0.5151777666434583
2015,1,7,21,0.5450480525473894
2015,1,7,22,0.5526265530864013
2015,1,7,23,0.5528959826803553
2015,1,7,24,0.5519579236570775
2015,1,8,1,0.5505297291610096
2015,1,8,2,0.5452677916837269
2015,1,8,3,0.5364266746216745
2015,1,8,4,0.523500395614151
2015,1,8,5,0.5071656081496624
2015,1,8,6,0.4564568394258862
