Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.10077651304496839
2015,1,1,2,0.3935989361576017
2015,1,1,3,0.5204452919253243
2015,1,1,4,0.5099767665030026
2015,1,1,5,0.48378363297078336
2015,1,1,6,0.4852192684520377
2015,1,1,7,0.4999137689377155
2015,1,1,8,0.46636819355760084
2015,1,1,9,0.29598614648189664
2015,1,1,10,0.07104243791519894
2015,1,1,11,5.090782352549764e-05
2015,1,1,12,0.0
2015,1,1,13,0.0
2015,1,1,14,0.0
2015,1,1,15,0.0
2015,1,1,16,0.0
2015,1,1,17,0.0
2015,1,1,18,0.0
2015,1,1,19,0.0
2015,1,1,20,0.0
2015,1,1,21,0.0
2015,1,1,22,0.0
2015,1,1,23,0.00012150369856682779
2015,1,1,24,0.0013589556190927072
2015,1,2,1,0.08329358375129846
2015,1,2,2,0.3750893913085425
2015,1,2,3,0.5236971705587106
2015,1,2,4,0.5178702999609756
2015,1,2,5,0.4969048294536612
2015,1,2,6,0.5073485624127948
2015,1,2,7,0.5266227592652318
2015,1,2,8,0.4696981161535416
2015,1,2,9,0.2752485671836412
2015,1,2,10,0.07958864911508055
2015,1,2,11,2.255302375823616e-05
2015,1,2,12,0.0
2015,1,2,13,0.0
2015,1,2,14,0.0
2015,1,2,15,0.0
2015,1,2,16,0.0
2015,1,2,17,0.0
2015,1,2,18,0.0
2015,1,2,19,0.0
2015,1,2,20,0.0
2015,1,2,21,0.0
2015,1,2,22,0.0
2015,1,2,23,0.00014539167987314693
2015,1,2,24,0.0031424729325432196
2015,1,3,1,0.06925142752693085
2015,1,3,2,0.4203006393891155
2015,1,3,3,0.5542745657939414
2015,1,3,4,0.543406812317356
2015,1,3,5,0.5120426584060602
2015,1,3,6,0.5212537361962426
2015,1,3,7,0.5504100534295682
2015,1,3,8,0.5206440941078037
2015,1,3,9,0.2886029604393153
2015,1,3,10,0.09797413965743958
2015,1,3,11,3.326941750009416e-05
2015,1,3,12,0.0
2015,1,3,13,0.0
2015,1,3,14,0.0
2015,1,3,15,0.0
2015,1,3,16,0.0
2015,1,3,17,0.0
2015,1,3,18,0.0
2015,1,3,19,0.0
2015,1,3,20,0.0
2015,1,3,21,0.0
2015,1,3,22,0.0
2015,1,3,23,5.4401407623229234e-05
2015,1,3,24,0.001829419529525413
2015,1,4,1,0.07935076311442726
2015,1,4,2,0.31744236704162354
2015,1,4,3,0.4519380312562419
2015,1,4,4,0.4592633789184184
2015,1,4,5,0.440003327914626
2015,1,4,6,0.43447282218664013
2015,1,4,7,0.4218542940857073
2015,1,4,8,0.35667399969548624
2015,1,4,9,0.21233991222466714
2015,1,4,10,0.09122398599206978
2015,1,4,11,3.221574383593735e-05
2015,1,4,12,0.0
2015,1,4,13,0.0
2015,1,4,14,0.0
2015,1,4,15,0.0
2015,1,4,16,0.0
2015,1,4,17,0.0
2015,1,4,18,0.0
2015,1,4,19,0.0
2015,1,4,20,0.0
2015,1,4,21,0.0
2015,1,4,22,0.0
2015,1,4,23,8.676707270940416e-05
2015,1,4,24,0.0006866484073502473
2015,1,5,1,0.057863815243566846
2015,1,5,2,0.2998788911541835
2015,1,5,3,0.446589054228729
2015,1,5,4,0.4586037958799505
2015,1,5,5,0.4456743487986049
2015,1,5,6,0.4556627963928777
2015,1,5,7,0.47480309560014133
2015,1,5,8,0.4143198245019179
2015,1,5,9,0.23254494360419542
2015,1,5,10,0.04781058928310598
2015,1,5,11,2.6275495691852384e-05
2015,1,5,12,0.0
2015,1,5,13,0.0
2015,1,5,14,0.0
2015,1,5,15,0.0
2015,1,5,16,0.0
2015,1,5,17,0.0
2015,1,5,18,0.0
2015,1,5,19,0.0
2015,1,5,20,0.0
2015,1,5,21,0.0
2015,1,5,22,0.0
2015,1,5,23,9.270852025852224e-05
2015,1,5,24,0.0032757756026620182
2015,1,6,1,0.09361277119390572
2015,1,6,2,0.3655178136377531
2015,1,6,3,0.4781773074223947
2015,1,6,4,0.4774372283610202
2015,1,6,5,0.4614059701081463
2015,1,6,6,0.46935179687413203
2015,1,6,7,0.4793656078913454
2015,1,6,8,0.4122692758572502
2015,1,6,9,0.20704299131128936
2015,1,6,10,0.08305791039018261
2015,1,6,11,1.944261541903639e-05
2015,1,6,12,0.0
2015,1,6,13,0.0
2015,1,6,14,0.0
2015,1,6,15,0.0
2015,1,6,16,0.0
2015,1,6,17,0.0
2015,1,6,18,0.0
2015,1,6,19,0.0
2015,1,6,20,0.0
2015,1,6,21,0.0
2015,1,6,22,0.0
2015,1,6,23,9.58422547084176e-05
2015,1,6,24,0.0028707242619595277
2015,1,7,1,0.08711510527339332
2015,1,7,2,0.3795748538157643
2015,1,7,3,0.5003767481509932
2015,1,7,4,0.5020801232964596
2015,1,7,5,0.4852231978315665
2015,1,7,6,0.49448958486579203
2015,1,7,7,0.5084459488065967
2015,1,7,8,0.44024711304359976
2015,1,7,9,0.22665016976823532
2015,1,7,10,0.04409263284873526
2015,1,7,11,1.6372430949352255e-05
2015,1,7,12,0.0
2015,1,7,13,0.0
2015,1,7,14,0.0
2015,1,7,15,0.0
2015,1,7,16,0.0
2015,1,7,17,0.0
2015,1,7,18,0.0
2015,1,7,19,0.0
2015,1,7,20,0.0
2015,1,7,21,0.0
2015,1,7,22,0.0
2015,1,7,23,3.436331335328023e-05
2015,1,7,24,0.003089560181316289
2015,1,8,1,0.08128841092812279
2015,1,8,2,0.3482113738180943
2015,1,8,3,0.4716730560301981
2015,1,8,4,0.47835516848559595
2015,1,8,5,0.46462723095223274
2015,1,8,6,0.4758789353301489
2015,1,8,7,0.4920329081380948
2015,1,8,8,0.4388354412391108
2015,1,8,9,0.21287581473203115
2015,1,8,10,0.02617279746078657
2015,1,8,11,3.884886132863783e-06
2015,1,8,12,0.0
2015,1,8,13,0.0
2015,1,8,14,0.0
2015,1,8,15,0.0
2015,1,8,16,0.0
2015,1,8,17,0.0
2015,1,8,18,0.0
2015,1,8,19,0.0
2015,1,8,20,0.0
2015,1,8,21,0.0
2015,1,8,22,0.0
2015,1,8,23,0.00017399254228116483
2015,1,8,24,0.003959006387473378
