Data used in Shaner et al (2018),,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2015,1,1,1,0.20624934836754902
2015,1,1,2,0.17980253349099526
2015,1,1,3,0.1587111812898842
2015,1,1,4,0.13887015362051738
2015,1,1,5,0.12282993273546544
2015,1,1,6,0.1170676044216258
2015,1,1,7,0.11452161459048862
2015,1,1,8,0.11137435274959936
2015,1,1,9,0.10323119163707693
2015,1,1,10,0.08901480907351625
2015,1,1,11,0.06409936980188946
2015,1,1,12,0.06343068658089673
2015,1,1,13,0.06588136705096549
2015,1,1,14,0.07268979301779581
2015,1,1,15,0.08321080643388813
2015,1,1,16,0.09839227556681465
2015,1,1,17,0.11823033201815172
2015,1,1,18,0.13786007248081625
2015,1,1,19,0.15738555248257785
2015,1,1,20,0.1756602467586264
2015,1,1,21,0.18704758264609553
2015,1,1,22,0.18706042611647875
2015,1,1,23,0.17987183192630762
2015,1,1,24,0.17358748914691172
2015,1,2,1,0.1537179055775931
2015,1,2,2,0.12314854064267869
2015,1,2,3,0.1045485849906872
2015,1,2,4,0.09321950454005941
2015,1,2,5,0.08615638194007716
2015,1,2,6,0.08287314233625599
2015,1,2,7,0.08180086700643298
2015,1,2,8,0.08478709046975655
2015,1,2,9,0.08910623649643208
2015,1,2,10,0.09389680063077743
2015,1,2,11,0.09104013250825023
2015,1,2,12,0.09948037366070289
2015,1,2,13,0.11624189711749972
2015,1,2,14,0.12718002643807078
2015,1,2,15,0.1339563439545227
2015,1,2,16,0.14518543652785118
2015,1,2,17,0.15979433454791703
2015,1,2,18,0.17405412378378576
2015,1,2,19,0.18311640013057132
2015,1,2,20,0.1856948035669436
2015,1,2,21,0.18052127219391534
2015,1,2,22,0.16875229960096205
2015,1,2,23,0.15257722083876762
2015,1,2,24,0.14687250418233808
2015,1,3,1,0.12372184826124683
2015,1,3,2,0.09304616189786916
2015,1,3,3,0.07344172348095643
2015,1,3,4,0.06077962443724091
2015,1,3,5,0.053811716725817756
2015,1,3,6,0.050413125056151246
2015,1,3,7,0.04842865909422508
2015,1,3,8,0.049017079248592936
2015,1,3,9,0.053649540565694084
2015,1,3,10,0.05992551035390401
2015,1,3,11,0.05419835964756076
2015,1,3,12,0.05269794727743501
2015,1,3,13,0.06260983833399096
2015,1,3,14,0.07256053340822086
2015,1,3,15,0.08729525112434414
2015,1,3,16,0.1099824573794733
2015,1,3,17,0.13254948614936762
2015,1,3,18,0.1541570484086787
2015,1,3,19,0.1734419024246353
2015,1,3,20,0.18463669019189394
2015,1,3,21,0.18830971149574757
2015,1,3,22,0.18594151902199912
2015,1,3,23,0.17941652682767356
2015,1,3,24,0.17595116935542426
2015,1,4,1,0.14769484835577962
2015,1,4,2,0.11819873196416568
2015,1,4,3,0.10253283295525498
2015,1,4,4,0.09762029685608126
2015,1,4,5,0.09412712420788288
2015,1,4,6,0.09158853467488792
2015,1,4,7,0.08905189288727283
2015,1,4,8,0.08914233281972693
2015,1,4,9,0.08929583760880251
2015,1,4,10,0.08639625061059034
2015,1,4,11,0.08902435122183852
2015,1,4,12,0.10012057464038329
2015,1,4,13,0.12403983780748605
2015,1,4,14,0.14670432737088107
2015,1,4,15,0.16900621096814195
2015,1,4,16,0.19066811025430486
2015,1,4,17,0.21156274378232573
2015,1,4,18,0.23406312902706405
2015,1,4,19,0.2564165966245032
2015,1,4,20,0.2734847419386627
2015,1,4,21,0.2796175555526422
2015,1,4,22,0.2747534375229419
2015,1,4,23,0.2620562384011729
2015,1,4,24,0.24393800374794042
2015,1,5,1,0.2207265976171355
2015,1,5,2,0.19652803942795377
2015,1,5,3,0.18302837470189684
2015,1,5,4,0.1783219375805087
2015,1,5,5,0.1737284943029168
2015,1,5,6,0.17140170269539926
2015,1,5,7,0.17063255838727023
2015,1,5,8,0.16925170109731247
2015,1,5,9,0.16689289669664892
2015,1,5,10,0.16443306175573036
2015,1,5,11,0.16037894105054584
2015,1,5,12,0.1696441895752289
2015,1,5,13,0.1951035383328971
2015,1,5,14,0.2168771210830183
2015,1,5,15,0.2351327867756171
2015,1,5,16,0.25320058634917286
2015,1,5,17,0.2738579293200149
2015,1,5,18,0.2940400061580684
2015,1,5,19,0.3112066567156931
2015,1,5,20,0.32195942681496936
2015,1,5,21,0.32309177614819923
2015,1,5,22,0.31387997515705823
2015,1,5,23,0.29089358078917493
2015,1,5,24,0.25783972649644854
2015,1,6,1,0.23148439783100813
2015,1,6,2,0.2123115065870528
2015,1,6,3,0.20232683950211694
2015,1,6,4,0.19954358516238813
2015,1,6,5,0.19988197265037674
2015,1,6,6,0.1985486985162311
2015,1,6,7,0.1979386493604752
2015,1,6,8,0.19829907441787553
2015,1,6,9,0.19866195419312624
2015,1,6,10,0.19576825422032285
2015,1,6,11,0.1904984921151442
2015,1,6,12,0.2015425969900598
2015,1,6,13,0.21963055111580068
2015,1,6,14,0.23012567310696888
2015,1,6,15,0.24093082311865918
2015,1,6,16,0.25676983029427497
2015,1,6,17,0.27761405333857225
2015,1,6,18,0.2998437820823467
2015,1,6,19,0.3229783669844613
2015,1,6,20,0.34197150438965485
2015,1,6,21,0.3530569216241617
2015,1,6,22,0.3522702372865743
2015,1,6,23,0.32787349177529196
2015,1,6,24,0.2886922276453266
2015,1,7,1,0.2527087849900267
2015,1,7,2,0.2215182967248345
2015,1,7,3,0.20449918784331622
2015,1,7,4,0.18816977975326085
2015,1,7,5,0.1748978155250217
2015,1,7,6,0.1672353966733665
2015,1,7,7,0.16267183827423493
2015,1,7,8,0.15766274427581461
2015,1,7,9,0.15323373453129077
2015,1,7,10,0.15168215160699583
2015,1,7,11,0.15228460884379708
2015,1,7,12,0.1595671930713959
2015,1,7,13,0.1750615980658722
2015,1,7,14,0.188482975239785
2015,1,7,15,0.20168913548859713
2015,1,7,16,0.21705171421965194
2015,1,7,17,0.23403318610916388
2015,1,7,18,0.24912978577846523
2015,1,7,19,0.2590128155270857
2015,1,7,20,0.26158190483868654
2015,1,7,21,0.2572306599231286
2015,1,7,22,0.2456643842575007
2015,1,7,23,0.23033594248211037
2015,1,7,24,0.21513549739779328
2015,1,8,1,0.1847155077631069
2015,1,8,2,0.16161352576463328
2015,1,8,3,0.1451953010947924
2015,1,8,4,0.1325805194934354
2015,1,8,5,0.1265323076946671
2015,1,8,6,0.12172348624949542
2015,1,8,7,0.116597404884268
2015,1,8,8,0.10785119275106923
2015,1,8,9,0.10160943053400272
2015,1,8,10,0.09582137023636421
